storm_id,storm_name,datetime,year,month,day,hour,record_id,status,lat,lon,max_wind_kt,min_slp_mb
AL051950,EASY,1950-09-08 12:00:00,1950,9,8,12,,TD,35.2,-88.3,20,-999
AL051950,EASY,1950-09-08 18:00:00,1950,9,8,18,,TD,35.2,-88.5,20,-999
AL051950,EASY,1950-09-09 00:00:00,1950,9,9,0,,TD,35.3,-89.3,20,-999
AL051950,EASY,1950-09-09 06:00:00,1950,9,9,6,,TD,35.0,-89.8,20,-999
AL051950,EASY,1950-09-09 12:00:00,1950,9,9,12,,TD,35.6,-89.9,20,-999
AL051950,EASY,1950-09-09 18:00:00,1950,9,9,18,,TD,35.9,-90.2,20,-999
AL061950,FOX,1950-09-08 06:00:00,1950,9,8,6,,TS,15.5,-41.0,40,-999
AL061950,FOX,1950-09-08 12:00:00,1950,9,8,12,,TS,15.5,-41.8,40,-999
AL061950,FOX,1950-09-08 18:00:00,1950,9,8,18,,TS,15.6,-42.8,40,-999
AL061950,FOX,1950-09-09 00:00:00,1950,9,9,0,,TS,15.7,-43.8,45,-999
AL061950,FOX,1950-09-09 06:00:00,1950,9,9,6,,TS,15.9,-44.6,45,-999
AL061950,FOX,1950-09-09 12:00:00,1950,9,9,12,,TS,16.1,-45.3,50,-999
AL061950,FOX,1950-09-09 18:00:00,1950,9,9,18,,TS,16.4,-46.0,50,-999
AL061950,FOX,1950-09-10 00:00:00,1950,9,10,0,,TS,16.7,-46.7,50,-999
AL061950,FOX,1950-09-10 06:00:00,1950,9,10,6,,TS,17.1,-47.3,55,-999
AL061950,FOX,1950-09-10 12:00:00,1950,9,10,12,,TS,17.5,-48.0,55,-999
AL061950,FOX,1950-09-10 18:00:00,1950,9,10,18,,TS,17.9,-48.8,55,995
AL061950,FOX,1950-09-11 00:00:00,1950,9,11,0,,TS,18.3,-49.6,60,-999
AL061950,FOX,1950-09-11 06:00:00,1950,9,11,6,,HU,18.7,-50.2,65,-999
AL061950,FOX,1950-09-11 12:00:00,1950,9,11,12,,HU,19.1,-50.7,70,-999
AL061950,FOX,1950-09-11 18:00:00,1950,9,11,18,,HU,19.6,-51.2,75,986
AL061950,FOX,1950-09-12 00:00:00,1950,9,12,0,,HU,20.2,-51.8,75,-999
AL061950,FOX,1950-09-12 06:00:00,1950,9,12,6,,HU,21.0,-52.5,80,-999
AL061950,FOX,1950-09-12 12:00:00,1950,9,12,12,,HU,21.7,-53.4,80,-999
AL061950,FOX,1950-09-12 18:00:00,1950,9,12,18,,HU,22.3,-54.2,85,977
AL061950,FOX,1950-09-13 00:00:00,1950,9,13,0,,HU,22.7,-55.0,90,-999
AL061950,FOX,1950-09-13 06:00:00,1950,9,13,6,,HU,22.9,-55.8,95,-999
AL061950,FOX,1950-09-13 12:00:00,1950,9,13,12,,HU,23.1,-56.5,95,-999
AL061950,FOX,1950-09-13 18:00:00,1950,9,13,18,,HU,23.3,-57.2,100,-999
AL061950,FOX,1950-09-14 00:00:00,1950,9,14,0,,HU,23.6,-57.8,105,-999
AL061950,FOX,1950-09-14 06:00:00,1950,9,14,6,,HU,23.8,-58.4,110,-999
AL061950,FOX,1950-09-14 12:00:00,1950,9,14,12,,HU,24.1,-58.9,115,-999
AL061950,FOX,1950-09-14 18:00:00,1950,9,14,18,,HU,24.9,-59.4,120,-999
AL061950,FOX,1950-09-15 00:00:00,1950,9,15,0,,HU,25.9,-59.7,120,-999
AL061950,FOX,1950-09-15 06:00:00,1950,9,15,6,,HU,27.0,-59.8,120,-999
AL061950,FOX,1950-09-15 12:00:00,1950,9,15,12,,HU,28.2,-59.7,120,946
AL061950,FOX,1950-09-15 18:00:00,1950,9,15,18,,HU,30.2,-59.3,115,-999
AL061950,FOX,1950-09-16 00:00:00,1950,9,16,0,,HU,32.6,-58.2,110,-999
AL061950,FOX,1950-09-16 06:00:00,1950,9,16,6,,HU,34.7,-56.5,105,-999
AL061950,FOX,1950-09-16 12:00:00,1950,9,16,12,,HU,36.5,-54.5,100,-999
AL061950,FOX,1950-09-16 18:00:00,1950,9,16,18,,HU,37.8,-52.2,90,-999
AL061950,FOX,1950-09-17 00:00:00,1950,9,17,0,,HU,39.5,-48.5,85,-999
AL061950,FOX,1950-09-17 06:00:00,1950,9,17,6,,HU,42.5,-43.5,70,-999
AL061950,FOX,1950-09-17 12:00:00,1950,9,17,12,,EX,45.5,-39.5,55,-999
AL071950,GEORGE,1950-09-27 06:00:00,1950,9,27,6,,TS,24.6,-51.0,35,-999
AL071950,GEORGE,1950-09-27 12:00:00,1950,9,27,12,,TS,25.2,-51.5,35,-999
AL071950,GEORGE,1950-09-27 18:00:00,1950,9,27,18,,TS,25.7,-52.0,35,-999
AL071950,GEORGE,1950-09-28 00:00:00,1950,9,28,0,,TS,26.3,-52.5,40,-999
AL071950,GEORGE,1950-09-28 06:00:00,1950,9,28,6,,TS,27.1,-53.1,40,-999
AL071950,GEORGE,1950-09-28 12:00:00,1950,9,28,12,,TS,27.8,-54.0,40,-999
AL071950,GEORGE,1950-09-28 18:00:00,1950,9,28,18,,TS,28.3,-55.0,40,-999
AL071950,GEORGE,1950-09-29 00:00:00,1950,9,29,0,,TS,28.7,-56.0,40,-999
AL071950,GEORGE,1950-09-29 06:00:00,1950,9,29,6,,TS,28.9,-57.2,40,-999
AL071950,GEORGE,1950-09-29 12:00:00,1950,9,29,12,,TS,29.0,-58.5,40,-999
AL071950,GEORGE,1950-09-29 18:00:00,1950,9,29,18,,TS,29.1,-59.6,40,-999
AL071950,GEORGE,1950-09-30 00:00:00,1950,9,30,0,,TS,29.2,-60.8,40,-999
AL071950,GEORGE,1950-09-30 06:00:00,1950,9,30,6,,TS,29.3,-62.0,40,-999
AL071950,GEORGE,1950-09-30 12:00:00,1950,9,30,12,,TS,29.4,-63.0,45,-999
AL071950,GEORGE,1950-09-30 18:00:00,1950,9,30,18,,TS,29.5,-63.4,50,-999
AL071950,GEORGE,1950-10-01 00:00:00,1950,10,1,0,,TS,29.6,-63.7,55,-999
AL071950,GEORGE,1950-10-01 06:00:00,1950,10,1,6,,TS,29.7,-64.0,60,-999
AL071950,GEORGE,1950-10-01 12:00:00,1950,10,1,12,,HU,29.8,-64.3,65,-999
AL071950,GEORGE,1950-10-01 18:00:00,1950,10,1,18,,HU,29.8,-64.5,70,978
AL071950,GEORGE,1950-10-02 00:00:00,1950,10,2,0,,HU,30.0,-64.7,75,-999
AL071950,GEORGE,1950-10-02 06:00:00,1950,10,2,6,,HU,30.4,-64.9,80,-999
AL071950,GEORGE,1950-10-02 12:00:00,1950,10,2,12,,HU,30.8,-65.1,85,-999
AL071950,GEORGE,1950-10-02 18:00:00,1950,10,2,18,,HU,31.0,-65.7,85,-999
AL071950,GEORGE,1950-10-03 00:00:00,1950,10,3,0,,HU,31.2,-66.2,90,-999
AL071950,GEORGE,1950-10-03 06:00:00,1950,10,3,6,,HU,31.5,-66.8,90,-999
AL071950,GEORGE,1950-10-03 12:00:00,1950,10,3,12,,HU,31.9,-67.5,90,969
AL071950,GEORGE,1950-10-03 18:00:00,1950,10,3,18,,HU,32.9,-67.8,95,-999
AL071950,GEORGE,1950-10-04 00:00:00,1950,10,4,0,,HU,34.2,-68.0,95,-999
AL071950,GEORGE,1950-10-04 06:00:00,1950,10,4,6,,HU,35.7,-67.3,95,-999
AL071950,GEORGE,1950-10-04 12:00:00,1950,10,4,12,,HU,37.3,-65.7,95,960
AL071950,GEORGE,1950-10-04 18:00:00,1950,10,4,18,,HU,39.1,-63.7,95,-999
AL071950,GEORGE,1950-10-05 00:00:00,1950,10,5,0,,EX,41.4,-60.7,85,-999
AL071950,GEORGE,1950-10-05 06:00:00,1950,10,5,6,,EX,44.3,-56.6,70,-999
AL071950,GEORGE,1950-10-05 12:00:00,1950,10,5,12,,EX,47.2,-51.2,65,-999
AL071950,GEORGE,1950-10-05 18:00:00,1950,10,5,18,,EX,49.9,-45.9,60,-999
AL071950,GEORGE,1950-10-06 00:00:00,1950,10,6,0,,EX,52.5,-39.7,55,-999
AL071950,GEORGE,1950-10-06 06:00:00,1950,10,6,6,,EX,54.9,-34.1,55,-999
AL071950,GEORGE,1950-10-06 12:00:00,1950,10,6,12,,EX,57.3,-28.6,55,-999
AL071950,GEORGE,1950-10-06 18:00:00,1950,10,6,18,,EX,58.7,-24.7,55,-999
AL071950,GEORGE,1950-10-07 00:00:00,1950,10,7,0,,EX,59.5,-21.0,55,-999
AL071950,GEORGE,1950-10-07 06:00:00,1950,10,7,6,,EX,60.5,-15.2,55,-999
AL071950,GEORGE,1950-10-07 12:00:00,1950,10,7,12,,EX,61.8,-7.5,55,-999
AL081950,HOW,1950-10-01 06:00:00,1950,10,1,6,,TD,25.6,-88.4,30,-999
AL081950,HOW,1950-10-01 12:00:00,1950,10,1,12,,TD,25.8,-88.5,30,-999
AL081950,HOW,1950-10-01 18:00:00,1950,10,1,18,,TS,26.0,-88.6,35,-999
AL081950,HOW,1950-10-02 00:00:00,1950,10,2,0,,TS,26.1,-88.9,35,-999
AL081950,HOW,1950-10-02 06:00:00,1950,10,2,6,,TS,26.3,-89.5,35,-999
AL081950,HOW,1950-10-02 12:00:00,1950,10,2,12,,TS,26.4,-90.3,35,-999
AL081950,HOW,1950-10-02 18:00:00,1950,10,2,18,,TS,26.2,-91.1,40,-999
AL081950,HOW,1950-10-03 00:00:00,1950,10,3,0,,TS,26.0,-92.1,40,-999
AL081950,HOW,1950-10-03 06:00:00,1950,10,3,6,,TS,25.5,-93.5,40,-999
AL081950,HOW,1950-10-03 12:00:00,1950,10,3,12,,TS,25.0,-94.8,40,-999
AL081950,HOW,1950-10-03 18:00:00,1950,10,3,18,,TS,24.7,-95.8,40,-999
AL081950,HOW,1950-10-04 00:00:00,1950,10,4,0,,TS,24.4,-96.6,40,-999
AL081950,HOW,1950-10-04 06:00:00,1950,10,4,6,,TS,24.0,-97.2,35,-999
AL081950,HOW,1950-10-04 12:00:00,1950,10,4,12,,TD,23.5,-97.8,30,-999
AL081950,HOW,1950-10-04 18:00:00,1950,10,4,18,,TD,23.0,-98.4,25,-999
AL091950,ITEM,1950-10-08 06:00:00,1950,10,8,6,,TS,23.3,-90.4,35,-999
AL091950,ITEM,1950-10-08 12:00:00,1950,10,8,12,,TS,23.3,-91.0,40,-999
AL091950,ITEM,1950-10-08 18:00:00,1950,10,8,18,,TS,23.1,-91.6,45,-999
AL091950,ITEM,1950-10-09 00:00:00,1950,10,9,0,,TS,22.4,-92.2,45,1002
AL091950,ITEM,1950-10-09 06:00:00,1950,10,9,6,,TS,21.8,-92.7,50,-999
AL091950,ITEM,1950-10-09 12:00:00,1950,10,9,12,,TS,21.3,-93.2,55,-999
AL091950,ITEM,1950-10-09 18:00:00,1950,10,9,18,,HU,20.8,-93.8,65,-999
AL091950,ITEM,1950-10-10 00:00:00,1950,10,10,0,,HU,20.5,-94.3,75,990
AL091950,ITEM,1950-10-10 06:00:00,1950,10,10,6,,HU,20.2,-94.7,80,-999
AL091950,ITEM,1950-10-10 12:00:00,1950,10,10,12,,HU,19.8,-95.1,85,-999
AL091950,ITEM,1950-10-10 18:00:00,1950,10,10,18,,HU,19.4,-95.4,90,980
AL091950,ITEM,1950-10-11 00:00:00,1950,10,11,0,,HU,19.1,-95.7,90,-999
AL091950,ITEM,1950-10-11 04:00:00,1950,10,11,4,L,HU,18.9,-95.9,90,-999
AL091950,ITEM,1950-10-11 06:00:00,1950,10,11,6,,HU,18.8,-95.9,75,-999
AL091950,ITEM,1950-10-11 12:00:00,1950,10,11,12,,TS,18.5,-96.0,40,-999
AL091950,ITEM,1950-10-11 18:00:00,1950,10,11,18,,TD,18.2,-96.0,25,-999
AL101950,JIG,1950-10-11 12:00:00,1950,10,11,12,,TS,22.4,-47.0,40,-999
AL101950,JIG,1950-10-11 18:00:00,1950,10,11,18,,TS,22.7,-48.0,40,-999
AL101950,JIG,1950-10-12 00:00:00,1950,10,12,0,,TS,23.0,-49.0,45,-999
AL101950,JIG,1950-10-12 06:00:00,1950,10,12,6,,TS,23.3,-50.1,45,-999
AL101950,JIG,1950-10-12 12:00:00,1950,10,12,12,,TS,23.6,-51.2,50,-999
AL101950,JIG,1950-10-12 18:00:00,1950,10,12,18,,TS,23.9,-52.3,55,-999
AL101950,JIG,1950-10-13 00:00:00,1950,10,13,0,,TS,24.3,-53.4,55,-999
AL101950,JIG,1950-10-13 06:00:00,1950,10,13,6,,TS,24.8,-54.4,60,-999
AL101950,JIG,1950-10-13 12:00:00,1950,10,13,12,,HU,25.4,-55.5,65,-999
AL101950,JIG,1950-10-13 18:00:00,1950,10,13,18,,HU,26.1,-56.7,70,-999
AL101950,JIG,1950-10-14 00:00:00,1950,10,14,0,,HU,27.0,-57.7,75,-999
AL101950,JIG,1950-10-14 06:00:00,1950,10,14,6,,HU,28.0,-58.6,75,-999
AL101950,JIG,1950-10-14 12:00:00,1950,10,14,12,,HU,29.0,-59.4,80,-999
AL101950,JIG,1950-10-14 18:00:00,1950,10,14,18,,HU,29.9,-60.1,80,-999
AL101950,JIG,1950-10-15 00:00:00,1950,10,15,0,,HU,30.8,-60.3,85,-999
AL101950,JIG,1950-10-15 06:00:00,1950,10,15,6,,HU,31.9,-60.2,90,-999
AL101950,JIG,1950-10-15 12:00:00,1950,10,15,12,,HU,33.0,-59.7,100,-999
AL101950,JIG,1950-10-15 18:00:00,1950,10,15,18,,HU,34.1,-58.5,100,-999
AL101950,JIG,1950-10-16 00:00:00,1950,10,16,0,,HU,35.1,-57.4,90,-999
AL101950,JIG,1950-10-16 06:00:00,1950,10,16,6,,EX,36.0,-56.1,80,-999
AL101950,JIG,1950-10-16 12:00:00,1950,10,16,12,,EX,36.9,-54.6,75,-999
AL101950,JIG,1950-10-16 18:00:00,1950,10,16,18,,EX,38.1,-52.2,75,-999
AL101950,JIG,1950-10-17 00:00:00,1950,10,17,0,,EX,39.5,-49.2,75,-999
AL101950,JIG,1950-10-17 06:00:00,1950,10,17,6,,EX,41.0,-46.0,75,-999
AL101950,JIG,1950-10-17 12:00:00,1950,10,17,12,,EX,43.0,-42.8,70,-999
AL101950,JIG,1950-10-17 18:00:00,1950,10,17,18,,EX,45.0,-39.9,65,-999
AL101950,JIG,1950-10-18 00:00:00,1950,10,18,0,,EX,47.5,-37.5,65,-999
AL111950,KING,1950-10-13 06:00:00,1950,10,13,6,,TD,16.0,-84.2,25,-999
AL111950,KING,1950-10-13 12:00:00,1950,10,13,12,,TD,16.0,-83.9,25,-999
AL111950,KING,1950-10-13 18:00:00,1950,10,13,18,,TD,16.0,-83.8,25,-999
AL111950,KING,1950-10-14 00:00:00,1950,10,14,0,,TD,16.0,-83.7,30,-999
AL111950,KING,1950-10-14 06:00:00,1950,10,14,6,,TD,16.1,-83.6,30,-999
AL111950,KING,1950-10-14 12:00:00,1950,10,14,12,,TD,16.2,-83.5,30,-999
AL111950,KING,1950-10-14 18:00:00,1950,10,14,18,,TS,16.3,-83.3,35,-999
AL111950,KING,1950-10-15 00:00:00,1950,10,15,0,,TS,16.6,-82.7,40,-999
AL111950,KING,1950-10-15 06:00:00,1950,10,15,6,,TS,16.9,-82.0,45,-999
AL111950,KING,1950-10-15 12:00:00,1950,10,15,12,,TS,17.2,-81.0,50,-999
AL111950,KING,1950-10-15 18:00:00,1950,10,15,18,,TS,17.7,-80.0,55,992
AL111950,KING,1950-10-16 00:00:00,1950,10,16,0,,HU,18.4,-79.3,65,-999
AL111950,KING,1950-10-16 06:00:00,1950,10,16,6,,HU,18.9,-79.0,70,-999
AL111950,KING,1950-10-16 12:00:00,1950,10,16,12,,HU,19.3,-78.7,75,985
AL111950,KING,1950-10-16 18:00:00,1950,10,16,18,,HU,20.0,-78.3,80,-999
AL111950,KING,1950-10-16 22:00:00,1950,10,16,22,L,HU,20.9,-78.3,80,-999
AL111950,KING,1950-10-17 00:00:00,1950,10,17,0,,HU,21.1,-78.2,75,-999
AL111950,KING,1950-10-17 06:00:00,1950,10,17,6,,HU,22.2,-78.3,65,-999
AL111950,KING,1950-10-17 12:00:00,1950,10,17,12,,HU,23.2,-79.0,70,988
AL111950,KING,1950-10-17 18:00:00,1950,10,17,18,,HU,24.0,-79.5,90,-999
AL111950,KING,1950-10-18 00:00:00,1950,10,18,0,,HU,24.7,-79.8,105,-999
AL111950,KING,1950-10-18 05:00:00,1950,10,18,5,L,HU,25.7,-80.2,115,955
AL111950,KING,1950-10-18 06:00:00,1950,10,18,6,,HU,25.9,-80.3,115,955
AL111950,KING,1950-10-18 12:00:00,1950,10,18,12,,HU,27.1,-81.0,80,975
AL111950,KING,1950-10-18 18:00:00,1950,10,18,18,,HU,28.6,-81.5,70,983
AL111950,KING,1950-10-19 00:00:00,1950,10,19,0,,HU,30.0,-82.4,65,989
AL111950,KING,1950-10-19 06:00:00,1950,10,19,6,,TS,31.1,-83.5,45,992
AL111950,KING,1950-10-19 12:00:00,1950,10,19,12,,TS,31.7,-84.5,35,996
AL111950,KING,1950-10-19 18:00:00,1950,10,19,18,,TD,32.1,-85.3,25,999
AL111950,KING,1950-10-20 00:00:00,1950,10,20,0,,TD,32.5,-86.0,20,1000
AL111950,KING,1950-10-20 06:00:00,1950,10,20,6,,TD,32.9,-86.5,20,1002
AL121950,UNNAMED,1950-10-17 06:00:00,1950,10,17,6,,TS,22.0,-42.0,35,-999
AL121950,UNNAMED,1950-10-17 12:00:00,1950,10,17,12,,TS,22.5,-42.7,35,-999
AL121950,UNNAMED,1950-10-17 18:00:00,1950,10,17,18,,TS,22.9,-43.3,35,-999
AL121950,UNNAMED,1950-10-18 00:00:00,1950,10,18,0,,TS,23.4,-43.8,35,-999
AL121950,UNNAMED,1950-10-18 06:00:00,1950,10,18,6,,TS,24.2,-44.5,40,-999
AL121950,UNNAMED,1950-10-18 12:00:00,1950,10,18,12,,TS,24.9,-44.8,40,-999
AL121950,UNNAMED,1950-10-18 18:00:00,1950,10,18,18,,TS,25.4,-44.9,40,-999
AL121950,UNNAMED,1950-10-19 00:00:00,1950,10,19,0,,TS,25.9,-44.8,45,-999
AL121950,UNNAMED,1950-10-19 06:00:00,1950,10,19,6,,TS,26.5,-44.6,45,-999
AL121950,UNNAMED,1950-10-19 12:00:00,1950,10,19,12,,TS,27.2,-43.9,45,-999
AL121950,UNNAMED,1950-10-19 18:00:00,1950,10,19,18,,TS,28.2,-43.0,50,-999
AL121950,UNNAMED,1950-10-20 00:00:00,1950,10,20,0,,TS,29.2,-41.8,50,-999
AL121950,UNNAMED,1950-10-20 06:00:00,1950,10,20,6,,TS,30.1,-40.4,55,-999
AL121950,UNNAMED,1950-10-20 12:00:00,1950,10,20,12,,TS,30.8,-39.0,55,-999
AL121950,UNNAMED,1950-10-20 18:00:00,1950,10,20,18,,TS,31.4,-37.5,55,-999
AL121950,UNNAMED,1950-10-21 00:00:00,1950,10,21,0,,TS,32.2,-35.8,60,-999
AL121950,UNNAMED,1950-10-21 06:00:00,1950,10,21,6,,TS,33.3,-34.1,60,-999
AL121950,UNNAMED,1950-10-21 12:00:00,1950,10,21,12,,TS,35.0,-32.7,60,-999
AL121950,UNNAMED,1950-10-21 18:00:00,1950,10,21,18,,TS,35.8,-31.9,60,-999
AL121950,UNNAMED,1950-10-22 00:00:00,1950,10,22,0,,TS,36.8,-31.2,60,-999
AL121950,UNNAMED,1950-10-22 06:00:00,1950,10,22,6,,TS,37.9,-30.3,55,-999
AL121950,UNNAMED,1950-10-22 12:00:00,1950,10,22,12,,TS,39.2,-29.2,55,-999
AL121950,UNNAMED,1950-10-22 18:00:00,1950,10,22,18,,TS,39.3,-27.4,50,-999
AL121950,UNNAMED,1950-10-23 00:00:00,1950,10,23,0,,TS,38.6,-26.1,50,-999
AL121950,UNNAMED,1950-10-23 06:00:00,1950,10,23,6,,TS,37.8,-24.9,45,-999
AL121950,UNNAMED,1950-10-23 12:00:00,1950,10,23,12,,TS,37.0,-24.0,40,-999
AL121950,UNNAMED,1950-10-23 18:00:00,1950,10,23,18,,TS,36.2,-23.1,40,-999
AL121950,UNNAMED,1950-10-24 00:00:00,1950,10,24,0,,TS,35.4,-22.4,35,-999
AL121950,UNNAMED,1950-10-24 06:00:00,1950,10,24,6,,TD,34.5,-22.0,30,-999
AL121950,UNNAMED,1950-10-24 12:00:00,1950,10,24,12,,TD,33.4,-21.7,30,-999
AL121950,UNNAMED,1950-10-24 18:00:00,1950,10,24,18,,TD,32.1,-21.7,25,-999
AL131950,LOVE,1950-10-18 00:00:00,1950,10,18,0,,TS,25.5,-89.5,40,-999
AL131950,LOVE,1950-10-18 06:00:00,1950,10,18,6,,TS,25.8,-90.5,50,-999
AL131950,LOVE,1950-10-18 12:00:00,1950,10,18,12,,TS,26.3,-90.5,60,-999
AL131950,LOVE,1950-10-18 18:00:00,1950,10,18,18,,TS,26.7,-91.0,60,-999
AL131950,LOVE,1950-10-19 00:00:00,1950,10,19,0,,TS,26.6,-91.4,60,-999
AL131950,LOVE,1950-10-19 06:00:00,1950,10,19,6,,TS,26.4,-91.6,60,-999
AL131950,LOVE,1950-10-19 12:00:00,1950,10,19,12,,TS,26.0,-91.6,60,990
AL131950,LOVE,1950-10-19 18:00:00,1950,10,19,18,,HU,25.6,-91.0,65,990
AL131950,LOVE,1950-10-20 00:00:00,1950,10,20,0,,HU,25.4,-89.6,70,987
AL131950,LOVE,1950-10-20 06:00:00,1950,10,20,6,,HU,25.7,-88.3,70,-999
AL131950,LOVE,1950-10-20 12:00:00,1950,10,20,12,,HU,26.0,-87.3,70,-999
AL131950,LOVE,1950-10-20 18:00:00,1950,10,20,18,,HU,26.4,-86.5,70,991
AL131950,LOVE,1950-10-21 00:00:00,1950,10,21,0,,HU,27.1,-85.2,70,-999
AL131950,LOVE,1950-10-21 06:00:00,1950,10,21,6,,TS,28.5,-84.0,60,-999
AL131950,LOVE,1950-10-21 11:00:00,1950,10,21,11,L,TS,29.7,-83.4,50,-999
AL131950,LOVE,1950-10-21 12:00:00,1950,10,21,12,,TS,29.9,-83.3,50,-999
AL131950,LOVE,1950-10-21 18:00:00,1950,10,21,18,,TD,30.8,-82.7,30,-999
AL131950,LOVE,1950-10-22 00:00:00,1950,10,22,0,,TD,31.5,-82.2,30,-999
AL131950,LOVE,1950-10-22 06:00:00,1950,10,22,6,,TD,32.0,-81.8,30,-999
AL131950,LOVE,1950-10-22 12:00:00,1950,10,22,12,,TD,32.5,-81.4,30,-999
AL131950,LOVE,1950-10-22 18:00:00,1950,10,22,18,,EX,33.0,-81.2,30,-999
AL141950,MIKE,1950-10-25 12:00:00,1950,10,25,12,,TD,24.7,-42.2,25,-999
AL141950,MIKE,1950-10-25 18:00:00,1950,10,25,18,,TD,25.3,-43.7,25,-999
AL141950,MIKE,1950-10-26 00:00:00,1950,10,26,0,,TD,25.8,-45.1,30,-999
AL141950,MIKE,1950-10-26 06:00:00,1950,10,26,6,,TD,26.2,-46.3,30,-999
AL141950,MIKE,1950-10-26 12:00:00,1950,10,26,12,,TS,26.5,-47.2,35,-999
AL141950,MIKE,1950-10-26 18:00:00,1950,10,26,18,,TS,26.8,-47.8,40,-999
AL141950,MIKE,1950-10-27 00:00:00,1950,10,27,0,,TS,27.1,-48.2,40,-999
AL141950,MIKE,1950-10-27 06:00:00,1950,10,27,6,,TS,27.4,-48.6,40,-999
AL141950,MIKE,1950-10-27 12:00:00,1950,10,27,12,,TS,27.7,-49.0,35,-999
AL141950,MIKE,1950-10-27 18:00:00,1950,10,27,18,,TS,28.2,-49.4,35,-999
AL141950,MIKE,1950-10-28 00:00:00,1950,10,28,0,,TD,28.9,-49.8,30,-999
AL141950,MIKE,1950-10-28 06:00:00,1950,10,28,6,,TD,29.7,-50.2,30,-999
AL141950,MIKE,1950-10-28 12:00:00,1950,10,28,12,,TD,30.6,-50.5,30,-999
AL141950,MIKE,1950-10-28 18:00:00,1950,10,28,18,,TD,31.8,-50.5,25,-999
AL151950,UNNAMED,1950-10-27 12:00:00,1950,10,27,12,,TS,26.0,-26.0,35,-999
AL151950,UNNAMED,1950-10-27 18:00:00,1950,10,27,18,,TS,26.7,-26.6,40,-999
AL151950,UNNAMED,1950-10-28 00:00:00,1950,10,28,0,,TS,27.3,-27.2,45,-999
AL151950,UNNAMED,1950-10-28 06:00:00,1950,10,28,6,,TS,27.7,-27.9,45,-999
AL151950,UNNAMED,1950-10-28 12:00:00,1950,10,28,12,,TS,28.0,-28.6,45,-999
AL151950,UNNAMED,1950-10-28 18:00:00,1950,10,28,18,,TS,28.0,-29.4,40,-999
AL151950,UNNAMED,1950-10-29 00:00:00,1950,10,29,0,,TS,27.9,-30.3,35,-999
AL151950,UNNAMED,1950-10-29 06:00:00,1950,10,29,6,,TD,27.8,-31.3,30,-999
AL151950,UNNAMED,1950-10-29 12:00:00,1950,10,29,12,,TD,27.5,-32.5,30,-999
AL151950,UNNAMED,1950-10-29 18:00:00,1950,10,29,18,,TD,27.0,-33.8,30,-999
AL161950,UNNAMED,1950-11-10 00:00:00,1950,11,10,0,,TS,33.7,-58.5,45,-999
AL161950,UNNAMED,1950-11-10 06:00:00,1950,11,10,6,,TS,33.7,-59.6,55,-999
AL161950,UNNAMED,1950-11-10 12:00:00,1950,11,10,12,,TS,33.7,-60.4,60,-999
AL161950,UNNAMED,1950-11-10 18:00:00,1950,11,10,18,,TS,33.9,-61.0,60,-999
AL161950,UNNAMED,1950-11-11 00:00:00,1950,11,11,0,,TS,34.3,-61.0,55,-999
AL161950,UNNAMED,1950-11-11 06:00:00,1950,11,11,6,,TS,34.9,-60.3,45,-999
AL161950,UNNAMED,1950-11-11 12:00:00,1950,11,11,12,,TS,35.4,-59.2,40,-999
AL161950,UNNAMED,1950-11-11 18:00:00,1950,11,11,18,,TS,35.9,-58.1,35,-999
AL161950,UNNAMED,1950-11-12 00:00:00,1950,11,12,0,,TD,36.9,-57.0,30,-999
AL161950,UNNAMED,1950-11-12 06:00:00,1950,11,12,6,,TD,38.0,-55.7,30,-999
AL011951,UNNAMED,1951-01-02 12:00:00,1951,1,2,12,,EX,30.5,-58.0,50,-999
AL011951,UNNAMED,1951-01-02 18:00:00,1951,1,2,18,,EX,29.9,-56.8,45,-999
AL011951,UNNAMED,1951-01-03 00:00:00,1951,1,3,0,,EX,29.0,-55.7,45,-999
AL011951,UNNAMED,1951-01-03 06:00:00,1951,1,3,6,,EX,27.5,-54.8,45,-999
AL011951,UNNAMED,1951-01-03 12:00:00,1951,1,3,12,,EX,26.5,-54.5,45,-999
AL011951,UNNAMED,1951-01-03 18:00:00,1951,1,3,18,,EX,26.1,-55.2,45,-999
AL011951,UNNAMED,1951-01-04 00:00:00,1951,1,4,0,,EX,25.8,-56.1,45,-999
AL011951,UNNAMED,1951-01-04 06:00:00,1951,1,4,6,,EX,25.5,-57.0,45,-999
AL011951,UNNAMED,1951-01-04 12:00:00,1951,1,4,12,,EX,25.1,-57.9,45,-999
AL011951,UNNAMED,1951-01-04 18:00:00,1951,1,4,18,,TS,24.0,-58.9,45,-999
AL011951,UNNAMED,1951-01-05 00:00:00,1951,1,5,0,,TS,22.7,-60.0,45,-999
AL011951,UNNAMED,1951-01-05 06:00:00,1951,1,5,6,,TS,22.1,-60.7,45,-999
AL011951,UNNAMED,1951-01-05 12:00:00,1951,1,5,12,,TS,21.7,-61.1,45,-999
AL011951,UNNAMED,1951-01-05 18:00:00,1951,1,5,18,,TS,21.5,-61.3,45,-999
AL011951,UNNAMED,1951-01-06 00:00:00,1951,1,6,0,,TS,21.3,-61.5,50,-999
AL011951,UNNAMED,1951-01-06 06:00:00,1951,1,6,6,,TS,21.0,-61.7,50,-999
AL011951,UNNAMED,1951-01-06 12:00:00,1951,1,6,12,,TS,20.7,-62.0,55,-999
